symbol,step,action_id,trade_action,q_hold,q_buy,q_sell,reward,executed,portfolio_value,cash,shares,current_drawdown,max_drawdown
CGCL,119,0,HOLD,-0.9860427379608154,-1.0082283020019531,-1.022574543952942,-0.07162469745056704,False,1025324.2102417756,759324.6419434358,1236.0,-0.07283162473245436,-0.08770790466866644
CGCL,120,0,HOLD,-0.9728202819824219,-0.9808955788612366,-0.9944248795509338,-0.07847689333522374,False,1022320.7204346467,759324.6419434358,1236.0,-0.07554758592481876,-0.08770790466866644
CGCL,121,0,HOLD,-0.9779000878334045,-0.9846971035003662,-0.9937023520469666,-0.07126648522919027,False,1024594.9559082795,759324.6419434358,1236.0,-0.07349106644736808,-0.08770790466866644
CGCL,122,0,HOLD,-0.9145282506942749,-0.9235647320747375,-0.9289281368255615,-0.07535024304740523,False,1023606.1709961701,759324.6419434358,1236.0,-0.07438519348669093,-0.08770790466866644
CGCL,123,0,HOLD,-0.7760553956031799,-0.7836877107620239,-0.7798148989677429,-0.07664061268460859,False,1022407.249487381,759324.6419434358,1236.0,-0.07546934042896908,-0.08770790466866644
CGCL,124,0,HOLD,-0.751188337802887,-0.7589912414550781,-0.7539979815483093,-0.07760983214156927,False,1021270.1128907014,759324.6419434358,1236.0,-0.0764976172220744,-0.08770790466866644
CGCL,125,2,SELL,-0.7646389603614807,-0.7719364166259766,-0.7644467353820801,-0.07864298386839212,False,1020131.0455016022,785365.9636534577,1113.0,-0.07752763996992533,-0.08770790466866644
CGCL,126,0,HOLD,-0.7656124234199524,-0.7728632688522339,-0.7713556885719299,-0.07052200863884416,False,1023848.4784087067,785365.9636534577,1113.0,-0.07416608252866151,-0.08770790466866644
CGCL,127,0,HOLD,-0.763566792011261,-0.7684075832366943,-0.7743876576423645,-0.05040458447177673,False,1036481.0182188874,785365.9636534577,1113.0,-0.06274287483073157,-0.08770790466866644
CGCL,128,1,BUY,-0.8590019345283508,-0.856970489025116,-0.8591744899749756,-0.0721772300071214,False,1031433.4022197418,777461.367124527,1148.0,-0.06730727492794442,-0.08770790466866644
CGCL,129,1,BUY,-0.8611390590667725,-0.8605517745018005,-0.8608151078224182,-0.05581006674052614,False,1037569.1962872315,773696.6962872315,1165.0,-0.061758869692112535,-0.08770790466866644
CGCL,130,0,HOLD,-0.8444050550460815,-0.853325605392456,-0.8699772357940674,-0.07620943044801816,False,1029833.5969982911,773696.6962872315,1165.0,-0.06875392837970214,-0.08770790466866644
CGCL,131,0,HOLD,-0.8684477806091309,-0.8698061108589172,-0.8700198531150818,-0.07415019812274706,False,1026956.045576172,773696.6962872315,1165.0,-0.07135600745883156,-0.08770790466866644
CGCL,132,0,HOLD,-0.8830922842025757,-0.8974781632423401,-0.8991561532020569,-0.07472534845130642,False,1025161.9533978272,773696.6962872315,1165.0,-0.07297834848370978,-0.08770790466866644
CGCL,133,0,HOLD,-0.9167869091033936,-0.9263575077056885,-0.9171963334083557,-0.08016114762087415,False,1021340.7548199464,773696.6962872315,1165.0,-0.07643373795139144,-0.08770790466866644
CGCL,134,0,HOLD,-0.9134794473648071,-0.9265634417533875,-0.9181696176528931,-0.07799158519445597,False,1020513.5969982911,773696.6962872315,1165.0,-0.07718171070570017,-0.08770790466866644
CGCL,135,2,SELL,-0.9390878677368164,-0.95042484998703,-0.9339739084243774,-0.0735122019959967,False,1022461.1463602906,798247.8805979615,1049.0,-0.075420603185092,-0.08770790466866644
CGCL,136,0,HOLD,-0.8828267455101013,-0.8981088399887085,-0.8965133428573608,-0.08096906763207709,False,1019513.442914856,798247.8805979615,1049.0,-0.07808611852840927,-0.08770790466866644
CGCL,137,0,HOLD,-0.8868098258972168,-0.8974682688713074,-0.8945109844207764,-0.08099301552052794,False,1017971.4276408082,798247.8805979615,1049.0,-0.07948051435169677,-0.08770790466866644
CGCL,138,0,HOLD,-0.8918454647064209,-0.9030266404151917,-0.9021324515342712,-0.08060859215469446,False,1017373.4899577027,798247.8805979615,1049.0,-0.0800212105574612,-0.08770790466866644
CGCL,139,0,HOLD,-0.846939206123352,-0.8508368730545044,-0.8726236820220947,-0.07782378222461245,False,1018537.8805979615,798247.8805979615,1049.0,-0.07896828879152445,-0.08770790466866644
CGCL,140,0,HOLD,-0.8623580932617188,-0.8680192828178406,-0.8733461499214172,-0.07977947502637825,False,1018107.7867564088,798247.8805979615,1049.0,-0.07935720910014663,-0.08770790466866644
CGCL,141,0,HOLD,-0.8585827350616455,-0.8649997711181641,-0.8745909333229065,-0.08058413009704589,False,1017457.4118784791,798247.8805979615,1049.0,-0.07994532260889008,-0.08770790466866644
CGCL,142,0,HOLD,-0.8588606715202332,-0.8644292950630188,-0.8713415861129761,-0.047123898664970895,False,1034849.8337992554,798247.8805979615,1049.0,-0.06421790350264332,-0.08770790466866644
CGCL,143,1,BUY,-0.9676970839500427,-0.934336245059967,-0.9517374038696289,-0.08895424759448989,False,1021626.0305527191,776347.6519516449,1146.0,-0.0761757720953079,-0.08770790466866644
CGCL,144,1,BUY,-1.0003515481948853,-0.9843202829360962,-1.017691969871521,-0.08870791710290811,False,1014970.9706087189,766278.1825990754,1193.0,-0.08219373310115581,-0.08770790466866644
CGCL,145,0,HOLD,-1.0273491144180298,-1.03275728225708,-1.0587843656539917,-0.08724314314303223,False,1012298.6440553742,766278.1825990754,1193.0,-0.0846102337981058,-0.08770790466866644
CGCL,146,0,HOLD,-1.0412706136703491,-1.0533987283706665,-1.053817868232727,-0.08350414523974087,False,1012883.2206087189,766278.1825990754,1193.0,-0.08408161964097366,-0.08770790466866644
CGCL,147,0,HOLD,-1.0139702558517456,-1.0286380052566528,-1.026212453842163,-0.08789530977092401,False,1010867.0476961213,766278.1825990754,1193.0,-0.08590478127605376,-0.08770790466866644
CGCL,148,0,HOLD,-1.0731089115142822,-1.0909503698349,-1.0812244415283203,-0.07960227770155713,False,1014195.5096864777,766278.1825990754,1193.0,-0.08289495797829814,-0.08770790466866644
CGCL,149,0,HOLD,-0.9869932532310486,-0.9955635666847229,-1.0013700723648071,-0.08790126964402445,False,1011547.0482301789,766278.1825990754,1193.0,-0.0852898782199808,-0.08770790466866644
CGCL,150,0,HOLD,-0.9742330312728882,-0.9850194454193115,-0.9848257303237915,-0.09418708902509747,False,1006846.6253175812,766278.1825990754,1193.0,-0.08954032254911241,-0.08954032254911241
CGCL,151,0,HOLD,-0.9878629446029663,-1.001003623008728,-0.9990416169166565,-0.09257364522822711,False,1005248.0096864777,766278.1825990754,1193.0,-0.09098590029180323,-0.09098590029180323
CGCL,152,0,HOLD,-0.9790896773338318,-0.9929242730140686,-0.9895643591880798,-0.08446106456816209,False,1008683.855511673,766278.1825990754,1193.0,-0.08787897317587672,-0.09098590029180323
CGCL,153,0,HOLD,-0.9575546979904175,-0.9664450287818909,-0.9678253531455994,-0.08588882307452396,False,1009733.7013368683,766278.1825990754,1193.0,-0.08692963067688488,-0.09098590029180323
CGCL,154,0,HOLD,-0.9604327082633972,-0.970069169998169,-0.9709071516990662,-0.08521182121568562,False,1010640.3747835236,766278.1825990754,1193.0,-0.08610975444843284,-0.09098590029180323
CGCL,155,0,HOLD,-0.9533379673957825,-0.9558952450752258,-0.9684723615646362,-0.0702047764220173,False,1019039.0867738801,766278.1825990754,1193.0,-0.07851506383969101,-0.09098590029180323
CGCL,156,2,SELL,-1.0926543474197388,-1.0144031047821045,-1.0101041793823242,-0.07376305255100254,False,1021559.2653882599,791465.4994886017,1074.0,-0.07623614572975232,-0.09098590029180323
CGCL,157,1,BUY,-0.9584253430366516,-0.9472428560256958,-0.9719182848930359,-0.07650764782340591,False,1021415.09203833,766374.3527652588,1191.0,-0.07636651714717924,-0.09098590029180323
CGCL,158,1,BUY,-0.9505078196525574,-0.9434396028518677,-0.9751059412956238,-0.07472815562209414,False,1022285.0328055572,766159.9986258697,1192.0,-0.0755798571232841,-0.09098590029180323
CGCL,159,0,HOLD,-0.9381630420684814,-0.9407249093055725,-0.9470088481903076,-0.07863156704957483,False,1020663.9120780182,766159.9986258697,1192.0,-0.07704578551554406,-0.09098590029180323
CGCL,160,1,BUY,-0.9621590971946716,-0.9526326060295105,-0.9787893891334534,-0.0764616043778761,False,1020973.9832179565,765518.8281123657,1195.0,-0.07676539795406613,-0.09098590029180323
CGCL,161,0,HOLD,-0.9707692265510559,-0.9771221280097961,-0.9801971912384033,-0.07984936231284713,False,1019336.8208186645,765518.8281123657,1195.0,-0.0782458323246178,-0.09098590029180323
CGCL,162,0,HOLD,-0.9870879054069519,-0.9915830492973328,-0.9951432347297668,-0.09374597900221884,False,1011115.2332179565,765518.8281123657,1195.0,-0.0856803549290053,-0.09098590029180323
CGCL,163,2,SELL,-0.9305618405342102,-0.8936001062393188,-0.8908669352531433,-0.08142824045329639,False,1013361.1369941863,789951.2517402801,1076.0,-0.08364945491278192,-0.09098590029180323
CGCL,164,0,HOLD,-0.8442514538764954,-0.8547705411911011,-0.8463241457939148,-0.07455387020530241,False,1018170.8583076629,789951.2517402801,1076.0,-0.07930017548373752,-0.09098590029180323
CGCL,165,0,HOLD,-0.7695781588554382,-0.780994176864624,-0.7801329493522644,-0.07637730392197839,False,1019720.284516159,789951.2517402801,1076.0,-0.07789907818594766,-0.09098590029180323
CGCL,166,2,SELL,-0.7599332928657532,-0.7618494033813477,-0.7577849626541138,-0.0754581098207314,False,1021015.276328308,812777.1822426147,969.0,-0.0767280578955247,-0.09098590029180323
CGCL,167,0,HOLD,-0.7583368420600891,-0.7657665014266968,-0.7599800229072571,-0.07979453425762753,False,1019387.363425476,812777.1822426147,969.0,-0.07820012823788006,-0.09098590029180323
CGCL,168,0,HOLD,-0.7561656832695007,-0.7634453177452087,-0.7596525549888611,-0.07710403282641479,False,1019968.7693397827,812777.1822426147,969.0,-0.07767438118972295,-0.09098590029180323
CGCL,169,0,HOLD,-0.7447082996368408,-0.7530398368835449,-0.7474892735481262,-0.0762133912790024,False,1020743.9575111694,812777.1822426147,969.0,-0.07697340295258392,-0.09098590029180323
CGCL,170,2,SELL,-0.7355340123176575,-0.7370455861091614,-0.7317224740982056,-0.0813048475821084,False,1018444.8234588013,833360.0982543335,873.0,-0.07905243743022858,-0.09098590029180323
CGCL,171,2,SELL,-0.745306134223938,-0.7527329921722412,-0.7409424185752869,-0.07757505066474689,False,1019228.1019474334,851786.5229069061,786.0,-0.07834414337413108,-0.09098590029180323
CGCL,172,2,SELL,-0.7358361482620239,-0.7432477474212646,-0.7317726016044617,-0.07686706743304487,False,1020011.5290645598,868386.2464717864,708.0,-0.07763571491796954,-0.09098590029180323
CGCL,173,2,SELL,-0.7216640114784241,-0.7250555157661438,-0.7186451554298401,-0.079515684242608,False,1019014.0124126433,883362.4555278777,638.0,-0.07853773779446215,-0.09098590029180323
CGCL,174,2,SELL,-0.7271136045455933,-0.7285907864570618,-0.7194134593009949,-0.07793414296821027,False,1019334.1184058073,896744.120160568,575.0,-0.07824827603141132,-0.09098590029180323
CGCL,175,2,SELL,-0.7331011891365051,-0.7427544593811035,-0.7302764654159546,-0.08061498731786973,False,1018078.7691676023,908884.3675867917,518.0,-0.07938344879135759,-0.09098590029180323
CGCL,176,2,SELL,-0.6811463236808777,-0.6807481646537781,-0.6643871068954468,-0.08039926518573393,False,1017540.3060871732,919624.4169422757,467.0,-0.07987036398797165,-0.09098590029180323
CGCL,177,2,SELL,-0.6892478466033936,-0.6979976296424866,-0.6799454689025879,-0.08056383066412162,False,1017172.8151216275,929259.5920381314,421.0,-0.08020267448844262,-0.09098590029180323
CGCL,178,2,SELL,-0.6940852403640747,-0.6956435441970825,-0.67380291223526,-0.08169994355630733,False,1016379.5119054411,938021.2619054411,379.0,-0.08092003358978744,-0.09098590029180323
CGCL,179,2,SELL,-0.7168868184089661,-0.7187329530715942,-0.699448823928833,-0.08219368471465036,False,1015704.9631991423,945663.3621554411,342.0,-0.08153000672980568,-0.09098590029180323
CGCL,180,2,SELL,-0.7388715147972107,-0.7413088083267212,-0.7221717834472656,-0.07957101872604501,False,1016742.1198110502,952619.5990590971,308.0,-0.08059213868655137,-0.09098590029180323
CGCL,181,2,SELL,-0.6961133480072021,-0.7034348249435425,-0.6955215334892273,-0.08113399151754676,False,1016455.0913961333,958859.0534322661,278.0,-0.0808516894378707,-0.09098590029180323
CGCL,182,1,BUY,-0.6939137578010559,-0.682482898235321,-0.6864416599273682,-0.08254134566969876,False,1015560.1841760406,863046.179659439,740.0,-0.08166092583839704,-0.09098590029180323
CGCL,183,2,SELL,-0.6484123468399048,-0.64384526014328,-0.6371756196022034,-0.08062041370329961,False,1016111.0266781768,878282.3287106475,666.0,-0.08116281632080988,-0.09098590029180323
CGCL,184,0,HOLD,-0.6035459637641907,-0.6038492321968079,-0.6065577268600464,-0.08177906870873229,False,1015784.6931820831,878282.3287106475,666.0,-0.08145790941853091,-0.09098590029180323
CGCL,185,2,SELL,-0.5421094298362732,-0.5364267826080322,-0.5322874784469604,-0.08369347278062483,False,1014601.0594974213,891895.0627933197,600.0,-0.08252823206317134,-0.09098590029180323
CGCL,186,2,SELL,-0.5896518230438232,-0.5743364691734314,-0.5677843689918518,-0.08412303731568109,False,1013757.1925232392,904153.3918640595,540.0,-0.08329131437760322,-0.09098590029180323
CGCL,187,2,SELL,-0.5932725667953491,-0.5816182494163513,-0.5775738954544067,-0.08815453457639012,False,1011185.0100667572,915102.8115499115,486.0,-0.08561725792330933,-0.09098590029180323
CGCL,188,2,SELL,-0.6940053701400757,-0.686709463596344,-0.6797618269920349,-0.08143934847227444,False,1013391.7993975678,924582.9218035736,438.0,-0.08362172786757907,-0.09098590029180323
CGCL,189,0,HOLD,-0.6921082735061646,-0.702803909778595,-0.6987951993942261,-0.0841683840545441,False,1013102.7244769135,924582.9218035736,438.0,-0.08388312920955113,-0.09098590029180323
CGCL,190,2,SELL,-0.6958310008049011,-0.6940712928771973,-0.6924306154251099,-0.08577473708648269,False,1012102.5803192292,933264.5317657624,395.0,-0.08478752805671656,-0.09098590029180323
CGCL,191,2,SELL,-0.6992335319519043,-0.6989349722862244,-0.6847530603408813,-0.08626410439611569,False,1011322.2769612274,941040.7576130829,356.0,-0.08549313179593158,-0.09098590029180323
CGCL,192,2,SELL,-0.7147014737129211,-0.7115722298622131,-0.7071472406387329,-0.08671549178378818,False,1010676.5754979858,947943.54784906,321.0,-0.0860770192830323,-0.09098590029180323
CGCL,193,2,SELL,-0.6869444847106934,-0.6857293248176575,-0.6831215620040894,-0.08617095081567844,False,1010626.9735021362,954191.0538549194,289.0,-0.08612187280491596,-0.09098590029180323
CGCL,194,2,SELL,-0.7377231121063232,-0.7343903183937073,-0.7302322387695312,-0.08541059060840983,False,1011002.5674144897,959653.4259807739,261.0,-0.08578223506497118,-0.09098590029180323
CGCL,195,2,SELL,-0.7222349643707275,-0.7241767048835754,-0.7135996222496033,-0.08664176797094024,False,1010548.6013137512,964763.5508834533,235.0,-0.0861927423053581,-0.09098590029180323
CGCL,196,2,SELL,-0.7098631262779236,-0.7072659730911255,-0.7025036811828613,-0.08586798966614723,False,1010720.0806118926,969240.1598355254,212.0,-0.08603767897937625,-0.09098590029180323
CGCL,197,2,SELL,-0.6712022423744202,-0.677273690700531,-0.6638103723526001,-0.08745243156277667,False,1009972.9818683929,973344.9110523529,191.0,-0.08671325683197735,-0.09098590029180323
CGCL,198,2,SELL,-0.7226836085319519,-0.726026177406311,-0.708110511302948,-0.08885764113000597,False,1008841.0186582336,976984.8975034484,172.0,-0.08773685549466628,-0.09098590029180323
CGCL,199,2,SELL,-0.8628810048103333,-0.8660612106323242,-0.8516654968261719,-0.08845089057486887,False,1008464.3195204925,980130.31904747,155.0,-0.08807749265510333,-0.09098590029180323
CGCL,200,2,SELL,-0.8759196996688843,-0.8812983632087708,-0.8688682913780212,-0.08873563235065825,False,1008117.1765805053,982869.5770932006,140.0,-0.08839140307722977,-0.09098590029180323
CGCL,201,2,SELL,-0.8366007208824158,-0.8353053331375122,-0.8245974183082581,-0.08774631889987067,False,1008457.3719743652,985391.8122819824,126.0,-0.08808377510214843,-0.09098590029180323
CGCL,202,1,BUY,-0.8442603349685669,-0.8401641845703125,-0.8490266799926758,-0.08652295916022663,False,1009280.6383510132,886990.2903743286,663.0,-0.08733932125894002,-0.09098590029180323
CGCL,203,0,HOLD,-0.801548957824707,-0.8062402009963989,-0.806455135345459,-0.08728905318181986,False,1009307.1640162964,886990.2903743286,663.0,-0.08731533493565043,-0.09098590029180323
CGCL,204,2,SELL,-0.7437908053398132,-0.7494583129882812,-0.7423903942108154,-0.05770854710857362,False,1024930.4100239563,899154.4543965149,597.0,-0.07318772586074959,-0.09098590029180323
CGCL,205,1,BUY,-1.4445595741271973,-1.2910659313201904,-1.3157813549041748,-0.08910729611449628,False,1016462.3034592591,809315.0278397523,1023.0,-0.08084516779643877,-0.09098590029180323
CGCL,206,1,BUY,-1.101320743560791,-1.0801981687545776,-1.1136237382888794,-0.07193646713576454,False,1021180.712960373,762493.0613795625,1254.0,-0.07657845876207084,-0.09098590029180323
CGCL,207,0,HOLD,-1.0223751068115234,-1.0249265432357788,-1.0228735208511353,-0.0770035911984535,False,1020955.0021449433,762493.0613795625,1254.0,-0.07678256194029669,-0.09098590029180323
CGCL,208,1,BUY,-1.0645508766174316,-1.0542080402374268,-1.0851401090621948,-0.06584549746417893,False,1026761.0282679903,762493.0613795625,1254.0,-0.07153235546560803,-0.09098590029180323
CGCL,209,1,BUY,-1.0516140460968018,-1.0403116941452026,-1.054928183555603,-0.07313395707760206,False,1025908.2983180389,762493.0613795625,1254.0,-0.07230345228975499,-0.09098590029180323
CGCL,210,0,HOLD,-1.1198432445526123,-1.1385737657546997,-1.1345831155776978,-0.07840621962985578,False,1022660.4429103242,762493.0613795625,1254.0,-0.07524038559474805,-0.09098590029180323
CGCL,211,0,HOLD,-1.0766215324401855,-1.0973397493362427,-1.0878722667694092,-0.07729371861773528,False,1021569.4690333711,762493.0613795625,1254.0,-0.07622691889499601,-0.09098590029180323
CGCL,212,0,HOLD,-1.1210336685180664,-1.1410281658172607,-1.1379314661026,-0.08524777324052053,False,1016779.1798488008,762493.0613795625,1254.0,-0.08055862646217855,-0.09098590029180323
CGCL,213,0,HOLD,-1.0992836952209473,-1.1243619918823242,-1.1126267910003662,-0.08716326267906087,False,1013280.5282679902,762493.0613795625,1254.0,-0.08372234684389317,-0.09098590029180323
CGCL,214,0,HOLD,-1.145866870880127,-1.1765103340148926,-1.160872459411621,-0.10454426475567459,False,1002270.4097987519,762493.0613795625,1254.0,-0.09367845004584498,-0.09367845004584498
CGCL,215,0,HOLD,-1.1934832334518433,-1.234429121017456,-1.2081302404403687,-0.09303449599815782,False,1002608.9760218965,762493.0613795625,1254.0,-0.0933722952785062,-0.09367845004584498
